record_id,truck_id,truck_number_plate,vehicle_model,year_bought,service_date,last_service_date,total_km_run,km_after_last_service,avg_daily_km_est,engine_temperature_c,vibrations_level,oil_life_percent,battery_health_percent,route_type,load_profile,ambient_temp_c,service_type,parts_changed_last_service,parts_in_stock_status,technician_id,technician_experience_years,current_queue_length,shift_hours_remaining,brake_pad_thickness_mm,tyre_health_percent,fuel_efficiency_kmpl,approx_past_services,days_until_next_service
1749,T0105,TN74UN1590,Ashok Leyland U-3718,2020,2025-02-06,2024-11-15,303353,23714,284.7,88.0,3.02,17.6,75.8,Mixed,Light,33.4,Brake Service,"Coolant, Air Filter",No,M004,4,14,5.3,9.1,18.1,2.7,7,27.2
1750,T0068,LW93QP7922,Scania P410,2024,2023-08-22,2023-06-22,49176,20272,329.5,87.3,7.02,16.1,83.6,Highway,Medium,30.0,Brake Service,"Battery, Brake Pads, Coolant",No,M031,7,1,4.6,12.3,27.2,2.54,1,35.8
1751,T0085,IS68WW3377,Tata LPT 3718,2015,2024-12-15,2024-11-27,615648,6748,374.5,98.6,3.75,74.1,65.9,City,Light,33.2,Full Inspection,Battery,No,M009,7,14,8.0,15.5,80.2,3.82,18,28.9
1752,T0306,MR05EX3424,Ashok Leyland U-3718,2022,2023-05-01,2023-03-21,172058,8431,204.8,95.1,4.97,68.9,80.7,Highway,Medium,35.0,Routine Service,"Air Filter, Alternator",Yes,M028,12,1,2.4,12.2,75.4,3.25,3,32.9
1753,T0312,UQ54KD5799,Volvo FM 400,2020,2023-10-19,2023-09-16,279752,9107,271.2,83.4,2.87,58.3,76.2,Highway,Light,29.2,Electrical Check,"Engine Oil, Air Filter, Brake Pads, Alternator",No,M019,6,2,2.2,12.1,73.9,2.79,6,60.9
1754,T0156,UN12DU0538,Scania P410,2019,2022-12-07,2022-10-20,338841,11221,230.0,90.6,5.44,63.6,72.9,Mixed,Medium,36.1,Routine Service,"Alternator, Air Filter",Yes,M024,15,3,6.4,13.7,67.5,2.81,5,52.9
1755,T0119,VU08BA9855,Scania P410,2018,2023-04-22,2023-03-11,432697,16789,395.3,83.4,3.72,32.3,75.4,City,Light,27.5,Brake Service,Air Filter,No,M032,14,6,6.3,10.5,47.5,5.0,11,19.5
1756,T0179,ZV98HH7342,BharatBenz 3123R,2016,2022-10-27,2022-09-10,538393,15016,315.4,89.7,2.91,43.5,69.1,Highway,Heavy,29.5,Engine Check,Engine Oil,Partial,M039,3,12,6.6,12.9,55.0,2.64,11,41.6
1757,T0202,MZ96UI4137,BharatBenz 3123R,2017,2024-07-06,2024-05-30,494944,9430,253.7,102.6,-0.09,54.5,60.7,Highway,Light,25.5,Electrical Check,"Air Filter, Battery",No,M031,7,5,6.9,15.5,66.7,4.41,11,33.8
1758,T0081,HH59MD5355,Ashok Leyland U-3718,2019,2025-01-17,2024-11-19,336012,19035,319.6,75.3,3.57,20.3,55.0,Mixed,Heavy,38.5,Brake Service,"Battery, Coolant",No,M035,15,12,3.6,11.1,47.1,2.77,12,21.7
1759,T0284,JQ65GV0094,Tata LPT 3718,2017,2024-09-03,2024-07-13,476792,10856,207.1,82.4,3.0,52.3,70.9,Highway,Heavy,26.9,Brake Service,"Battery, Oil Filter",Partial,M020,5,3,2.4,15.0,59.4,2.17,14,50.9
1760,T0052,FI73TV2005,Ashok Leyland U-3718,2016,2025-04-23,2025-04-08,522525,4641,297.8,93.0,4.09,77.9,66.4,Mixed,Medium,32.4,Brake Service,"Oil Filter, Brake Pads, Engine Oil",Yes,M032,1,8,1.1,16.0,83.3,2.02,16,42.8
1761,T0027,WW31VS6960,Scania P410,2015,2025-01-01,2024-11-01,584899,20774,338.1,101.3,3.47,11.9,57.4,City,Medium,36.3,Electrical Check,Coolant,No,M039,14,8,2.6,12.5,28.8,3.2,14,26.8
1762,T0158,ZQ46IW7619,Tata LPT 3718,2022,2023-10-06,2023-07-11,145834,23310,266.5,84.2,6.38,13.2,70.7,Highway,Medium,42.6,Brake Service,"Air Filter, Clutch Plate, Brake Pads",Partial,M014,14,14,7.4,13.2,17.4,1.5,3,54.0
1763,T0058,SL79HV5447,Ashok Leyland U-3718,2016,2022-11-16,2022-10-21,558304,8694,332.1,81.6,3.16,62.0,63.4,City,Heavy,33.4,Routine Service,"Brake Pads, Air Filter, Alternator, Coolant",Yes,M020,15,9,6.2,11.6,75.3,1.85,13,26.0
1764,T0171,PN36EZ7238,BharatBenz 3123R,2022,2024-05-02,2024-04-22,175756,3190,303.4,90.7,2.25,87.6,84.7,Mixed,Heavy,26.6,Engine Check,"Brake Pads, Engine Oil",Partial,M002,6,6,4.4,20.0,91.3,3.02,5,31.2
1765,T0216,JO00EM4758,Volvo FM 400,2016,2025-02-12,2025-01-09,547449,11246,324.7,77.2,3.57,43.9,52.2,Mixed,Light,25.8,Electrical Check,"Alternator, Engine Oil",Partial,M016,8,10,8.0,12.9,57.6,4.53,14,55.0
1766,T0260,SQ14RW0175,Scania P410,2017,2024-10-29,2024-09-18,483698,9408,229.4,72.0,4.48,63.8,66.9,Mixed,Light,32.3,Engine Check,"Clutch Plate, Coolant",No,M023,12,5,7.2,12.8,70.3,3.63,13,50.5
1767,T0005,SB22CG1263,Tata LPT 3718,2023,2022-11-15,2022-08-29,108104,18811,239.1,93.6,5.04,22.8,89.8,City,Light,37.0,Routine Service,Battery,Yes,M021,4,7,6.2,12.2,39.0,2.51,1,22.3
1768,T0228,IY23ZZ2645,Mahindra Blazo X 35,2019,2023-07-01,2023-05-26,386393,14238,388.8,101.8,3.28,45.9,75.7,City,Medium,24.9,Routine Service,"Brake Pads, Clutch Plate, Coolant",Yes,M014,15,6,3.1,11.8,49.9,2.7,9,20.2
1769,T0263,YM14PN9991,Scania P410,2016,2022-11-16,2022-10-28,535433,4253,221.3,93.1,2.42,79.4,65.9,City,Medium,39.0,Electrical Check,"Coolant, Air Filter",No,M031,6,5,6.4,16.8,87.8,3.6,10,38.3
1770,T0045,RZ59XP7585,Mahindra Blazo X 35,2022,2022-10-08,2022-09-28,203689,3128,299.8,93.0,5.58,84.6,82.3,City,Heavy,34.7,Brake Service,"Alternator, Coolant",Yes,M025,1,10,5.6,18.0,91.0,2.43,1,16.6
1771,T0115,TF43JS7500,BharatBenz 3123R,2021,2024-02-03,2023-12-01,262049,16627,258.8,93.5,3.73,39.6,79.6,Highway,Heavy,30.0,Brake Service,"Alternator, Battery, Brake Pads",No,M039,11,14,6.9,10.5,34.8,3.26,7,37.3
1772,T0027,WW31VS6960,Scania P410,2024,2022-11-24,2022-10-05,80704,14502,284.5,91.7,2.44,33.2,88.3,Mixed,Heavy,41.6,Full Inspection,Oil Filter,Yes,M002,5,12,4.0,14.6,59.7,3.8,1,26.3
1773,T0305,RP10EH0833,Scania P410,2020,2023-04-08,2023-03-02,284529,9443,250.9,84.8,2.78,64.9,85.1,City,Light,32.9,Brake Service,Brake Pads,Partial,M037,7,6,8.0,16.5,64.0,4.06,6,42.1
1774,T0084,WL54SK6149,Volvo FM 400,2016,2024-02-12,2023-11-28,557428,22151,291.2,90.4,2.62,7.9,58.8,Mixed,Heavy,32.8,Electrical Check,"Coolant, Oil Filter, Battery",No,M027,2,9,7.9,11.0,21.1,1.83,15,34.5
1775,T0142,GD46GK6090,Mahindra Blazo X 35,2023,2023-01-20,2022-12-10,130527,13667,332.4,82.7,3.48,40.4,83.8,Mixed,Medium,29.1,Electrical Check,"Battery, Brake Pads, Oil Filter, Coolant",No,M040,3,7,7.3,15.6,55.0,3.64,1,27.6
1776,T0169,NT29RD9373,Mahindra Blazo X 35,2024,2025-05-15,2025-04-06,84356,9545,240.3,83.5,3.6,56.4,96.6,City,Heavy,23.3,Engine Check,Engine Oil,Yes,M009,12,3,1.3,15.4,62.0,2.7,3,16.3
1777,T0037,SI65KO2709,Ashok Leyland U-3718,2024,2025-05-01,2025-04-12,59243,6468,338.5,73.7,4.17,78.5,92.1,City,Heavy,34.2,Full Inspection,Air Filter,No,M035,15,13,2.8,14.4,81.9,2.79,3,38.0
1778,T0277,NG40ZS0985,BharatBenz 3123R,2024,2024-02-06,2023-12-22,56084,11306,242.0,82.7,3.79,51.8,78.7,City,Light,38.3,Full Inspection,Battery,Partial,M030,12,12,6.4,12.4,56.0,3.49,1,31.6
1779,T0154,HX41WL8406,Tata LPT 3718,2020,2024-04-13,2024-03-05,293545,13680,347.2,102.8,2.64,46.3,74.1,Highway,Medium,28.0,Full Inspection,"Clutch Plate, Alternator, Oil Filter, Coolant",No,M014,3,10,2.9,11.2,50.7,3.59,8,32.6
1780,T0054,DR52ST1671,Volvo FM 400,2017,2022-08-13,2022-08-02,502052,4142,349.7,98.7,5.65,82.6,66.5,Mixed,Light,36.9,Full Inspection,"Battery, Alternator",No,M002,9,9,2.0,16.7,88.3,3.49,11,15.0
1781,T0059,GW80WG4630,Volvo FM 400,2024,2024-01-24,2023-12-17,51142,13199,343.7,81.8,3.35,46.6,80.3,Highway,Heavy,32.9,Full Inspection,Coolant,No,M032,9,5,1.4,14.5,53.4,4.16,1,24.6
1782,T0006,JF29QP1713,Volvo FM 400,2024,2023-05-06,2023-04-23,87878,5068,371.2,94.3,4.07,86.8,87.4,Mixed,Heavy,30.2,Full Inspection,"Oil Filter, Brake Pads",No,M037,15,9,1.1,13.9,85.1,3.86,1,37.8
1783,T0025,KP59FS2362,Tata LPT 3718,2020,2024-08-23,2024-06-27,310869,18748,328.0,89.1,4.15,22.9,75.6,Highway,Heavy,38.3,Brake Service,"Brake Pads, Oil Filter, Air Filter, Engine Oil",Partial,M028,15,2,5.0,12.8,28.6,3.31,9,57.0
1784,T0259,DU71ZD5064,Scania P410,2015,2024-10-19,2024-06-28,631315,23133,203.2,77.3,2.69,5.0,54.0,Mixed,Medium,25.2,Routine Service,"Brake Pads, Oil Filter, Battery",No,M001,6,10,7.2,7.7,11.7,3.68,14,23.4
1785,T0063,GD11NT1247,Volvo FM 400,2024,2023-02-16,2023-01-30,67603,6184,360.7,97.7,4.75,71.6,80.5,Highway,Heavy,34.1,Engine Check,Brake Pads,Partial,M006,13,0,1.9,14.7,78.4,2.47,1,49.8
1786,T0294,VI05XU8893,Ashok Leyland U-3718,2019,2023-01-20,2022-11-08,358152,15931,215.7,86.5,3.9,32.1,80.1,Highway,Heavy,29.6,Routine Service,"Oil Filter, Clutch Plate, Battery",No,M021,6,0,1.9,11.5,36.4,2.21,9,28.0
1787,T0294,VI05XU8893,Volvo FM 400,2023,2023-08-04,2023-05-29,119265,24387,359.4,94.9,1.5,5.0,85.0,City,Heavy,37.4,Brake Service,Engine Oil,No,M007,13,11,3.6,11.0,32.9,2.04,1,26.2
1788,T0032,XF21UW4619,BharatBenz 3123R,2019,2024-09-05,2024-06-09,362099,20825,235.8,89.5,6.88,16.7,64.8,Highway,Heavy,26.9,Full Inspection,"Alternator, Engine Oil",No,M030,5,9,1.6,10.1,18.9,2.18,9,6.2
1789,T0255,DW40YF6161,BharatBenz 3123R,2021,2022-12-26,2022-11-08,239376,15787,324.9,80.1,2.53,39.9,73.6,City,Light,30.9,Brake Service,Brake Pads,Partial,M029,10,2,2.7,9.6,41.7,4.43,3,26.4
1790,T0261,JZ31HC5667,Mahindra Blazo X 35,2024,2023-09-20,2023-08-14,61933,12382,329.5,86.1,4.62,43.4,88.1,City,Heavy,38.7,Routine Service,"Battery, Oil Filter",Partial,M016,13,11,5.5,9.8,63.0,2.66,1,10.6
1791,T0004,US59JO8685,Mahindra Blazo X 35,2020,2024-04-15,2024-01-11,296513,24762,259.2,85.5,1.76,5.1,80.1,Mixed,Medium,19.1,Brake Service,Battery,Partial,M028,7,5,6.4,9.9,31.5,4.22,6,36.6
1792,T0231,QG67UB9445,Mahindra Blazo X 35,2018,2025-06-19,2025-05-12,403129,13624,352.3,78.1,4.22,45.1,65.6,Highway,Heavy,26.6,Engine Check,"Alternator, Oil Filter, Coolant, Brake Pads",Partial,M022,11,7,7.3,15.9,49.0,3.63,15,50.2
1793,T0183,ON79XE8199,Tata LPT 3718,2016,2025-06-22,2025-03-23,536340,23066,253.2,87.6,4.38,7.4,64.5,Highway,Medium,27.6,Routine Service,"Alternator, Battery",Partial,M019,7,7,1.2,9.2,13.6,4.13,19,46.9
1794,T0069,RE10AL5227,Scania P410,2018,2025-03-14,2025-02-10,429109,9923,309.2,93.5,5.07,64.3,67.5,City,Medium,32.1,Electrical Check,"Engine Oil, Alternator, Oil Filter, Coolant",Partial,M012,12,9,4.7,16.6,64.0,3.09,14,44.7
1795,T0194,TP03BZ9090,Ashok Leyland U-3718,2015,2023-07-27,2023-05-09,599463,18949,238.7,71.7,2.27,23.9,72.5,City,Light,40.2,Brake Service,"Oil Filter, Brake Pads",No,M019,9,7,4.3,14.4,44.6,3.96,11,36.3
1796,T0036,ZN91ZE9214,Mahindra Blazo X 35,2021,2024-07-12,2024-05-10,276815,22536,354.4,76.3,4.76,5.5,85.4,Highway,Light,31.3,Brake Service,"Battery, Clutch Plate, Oil Filter, Air Filter",Partial,M007,6,8,1.6,12.5,11.3,4.96,6,36.9
1797,T0210,VZ64EU1749,Tata LPT 3718,2015,2024-05-12,2024-02-16,608577,18721,216.7,89.3,3.03,24.4,66.3,City,Light,28.3,Engine Check,"Engine Oil, Oil Filter",No,M003,4,7,5.9,15.8,37.3,4.8,12,24.1
1798,T0005,SB22CG1263,Tata LPT 3718,2017,2022-12-30,2022-11-10,484097,15838,313.8,88.2,1.63,35.8,66.7,City,Medium,29.2,Brake Service,"Air Filter, Alternator, Coolant, Engine Oil",No,M014,13,2,4.2,15.0,46.2,3.46,10,35.8
1799,T0139,YV67DH8617,Ashok Leyland U-3718,2016,2025-05-17,2025-04-12,545965,12877,365.7,77.0,4.93,45.0,55.7,Mixed,Heavy,27.8,Full Inspection,"Brake Pads, Engine Oil, Coolant",No,M015,4,4,2.5,15.0,55.1,3.93,16,23.9
1800,T0023,ZP57BP5819,Ashok Leyland U-3718,2022,2023-09-28,2023-08-24,161029,10639,298.0,77.0,3.52,63.4,73.8,City,Medium,35.6,Full Inspection,Air Filter,Yes,M039,7,13,4.0,13.3,70.1,4.26,2,44.0
1801,T0275,MP47FX7204,Tata LPT 3718,2024,2024-09-14,2024-08-21,63085,5514,228.7,89.5,4.27,70.2,82.8,Mixed,Medium,34.7,Brake Service,"Battery, Engine Oil, Clutch Plate",Yes,M018,13,10,1.8,15.3,81.7,3.34,1,51.9
1802,T0276,GJ88YA6871,Mahindra Blazo X 35,2022,2024-02-27,2024-01-23,184468,7639,215.5,78.4,4.02,65.6,81.7,Highway,Medium,28.1,Full Inspection,"Coolant, Oil Filter, Engine Oil, Brake Pads",Partial,M008,6,9,5.6,18.1,74.1,3.22,5,47.2
1803,T0062,RH54NL7372,Volvo FM 400,2021,2024-04-10,2024-03-24,257265,5368,313.0,83.3,4.62,82.7,71.8,City,Heavy,45.9,Full Inspection,"Coolant, Oil Filter",Partial,M003,14,10,7.4,18.6,85.5,2.43,6,20.6
1804,T0268,IT71SS1957,Volvo FM 400,2023,2024-07-16,2024-06-25,108862,7481,353.8,80.6,1.45,62.2,83.7,City,Light,37.5,Engine Check,"Clutch Plate, Battery, Alternator, Air Filter",Partial,M036,2,8,3.1,12.3,74.6,2.42,3,27.4
1805,T0120,SK10IU6890,BharatBenz 3123R,2021,2024-01-04,2023-12-25,230337,3833,361.4,91.2,3.29,87.4,78.8,City,Medium,37.5,Engine Check,Coolant,Yes,M029,10,12,6.5,14.5,87.4,3.25,6,40.1
1806,T0005,SB22CG1263,Scania P410,2015,2024-05-06,2024-04-13,582361,8718,371.8,89.0,4.16,68.1,58.9,Mixed,Light,37.7,Full Inspection,"Alternator, Engine Oil",Yes,M023,14,10,3.7,14.6,74.9,2.91,16,26.4
1807,T0066,EB94VK0601,Ashok Leyland U-3718,2017,2024-05-31,2024-02-15,481666,23228,218.2,100.0,4.83,13.1,65.3,City,Medium,37.5,Engine Check,Coolant,Yes,M011,4,9,2.2,10.3,12.1,1.98,11,16.0
1808,T0120,SK10IU6890,Volvo FM 400,2024,2025-03-12,2024-11-18,43870,22918,200.4,78.5,4.42,9.3,86.2,Highway,Heavy,30.0,Routine Service,"Clutch Plate, Oil Filter, Engine Oil, Air Filter",No,M023,6,12,7.5,10.3,14.8,2.65,2,32.0
1809,T0011,AS65GQ1449,Volvo FM 400,2022,2023-09-13,2023-06-16,166602,20767,230.9,78.1,5.76,16.5,84.3,Mixed,Heavy,35.7,Brake Service,Brake Pads,Yes,M018,12,13,5.7,9.6,27.6,1.78,3,23.9
1810,T0191,GT80LS0505,BharatBenz 3123R,2023,2023-11-24,2023-10-20,147239,13415,380.8,84.1,4.09,34.7,82.1,Mixed,Light,34.2,Brake Service,"Coolant, Engine Oil, Battery, Oil Filter",Yes,M004,1,12,4.8,13.7,58.8,2.93,1,55.1
1811,T0279,ZG23US7320,Ashok Leyland U-3718,2015,2024-02-28,2023-12-09,622079,19407,237.1,88.4,2.29,15.8,62.3,Mixed,Heavy,27.6,Electrical Check,"Air Filter, Battery, Brake Pads, Clutch Plate",Partial,M036,8,0,3.4,14.5,39.1,3.26,16,25.8
1812,T0105,TN74UN1590,BharatBenz 3123R,2017,2024-06-05,2024-04-13,451308,16913,314.5,71.9,3.15,32.1,70.5,City,Light,36.4,Brake Service,"Air Filter, Oil Filter, Clutch Plate",Yes,M032,9,0,7.9,11.6,42.7,3.16,11,21.8
1813,T0110,XB80CT8555,BharatBenz 3123R,2021,2022-08-22,2022-08-07,232348,5757,361.3,82.1,2.68,78.9,81.6,Highway,Light,26.0,Brake Service,Engine Oil,Yes,M035,6,5,7.9,13.3,78.1,3.63,2,30.4
1814,T0196,JR65QJ1557,Scania P410,2021,2023-03-12,2023-03-02,233844,3678,365.3,75.9,2.04,81.4,86.4,Highway,Heavy,33.3,Engine Check,"Engine Oil, Brake Pads",Yes,M025,1,2,3.4,16.5,89.7,3.75,5,42.2
1815,T0280,FU51EM4592,Ashok Leyland U-3718,2022,2022-09-08,2022-06-14,178087,22153,257.0,85.1,1.76,11.4,86.2,Mixed,Heavy,24.3,Routine Service,Air Filter,Yes,M011,14,14,5.4,9.6,24.1,3.52,1,41.1
1816,T0305,RP10EH0833,Tata LPT 3718,2018,2024-05-07,2024-04-06,398638,10674,339.8,69.2,2.64,62.3,67.5,City,Medium,34.1,Electrical Check,Battery,Yes,M009,11,7,2.8,14.0,60.7,3.28,11,42.6
1817,T0279,ZG23US7320,Scania P410,2015,2022-08-19,2022-07-31,613274,5892,297.8,104.0,1.54,71.9,65.3,Highway,Medium,32.4,Engine Check,"Battery, Engine Oil, Alternator, Clutch Plate",No,M030,1,8,6.2,17.5,83.2,2.11,15,35.7
1818,T0070,SL69UQ6945,Tata LPT 3718,2024,2025-04-18,2025-03-25,62335,7800,322.4,77.5,3.09,67.5,92.6,Highway,Light,30.7,Routine Service,"Clutch Plate, Engine Oil",Yes,M030,4,3,6.7,16.5,75.3,3.27,2,47.6
1819,T0232,XR57JX5607,BharatBenz 3123R,2017,2024-09-19,2024-06-19,468180,23461,254.3,86.0,2.1,5.0,72.4,Highway,Light,31.9,Electrical Check,"Engine Oil, Battery, Coolant, Brake Pads",Yes,M014,5,7,7.5,11.4,34.1,3.32,11,49.0
1820,T0254,IP54IR0074,BharatBenz 3123R,2017,2025-04-05,2025-02-21,474888,14028,320.8,85.6,2.47,38.1,72.3,Highway,Light,25.7,Electrical Check,"Coolant, Battery, Brake Pads",Yes,M017,13,12,7.8,14.7,50.8,3.02,11,49.6
1821,T0057,LJ53WV1968,Scania P410,2017,2023-01-13,2022-12-04,465824,13305,325.4,70.7,3.35,47.9,66.6,Mixed,Light,17.4,Brake Service,Clutch Plate,No,M031,9,1,7.8,13.2,51.2,4.74,11,41.3
1822,T0126,NM57XL8634,Ashok Leyland U-3718,2015,2023-08-16,2023-07-28,585996,6277,322.1,85.2,4.41,70.8,52.4,Highway,Light,30.4,Routine Service,"Air Filter, Oil Filter, Clutch Plate",Yes,M020,1,2,1.0,14.4,78.0,3.06,13,41.6
1823,T0204,GF69WC7126,Volvo FM 400,2017,2025-02-24,2025-02-03,483407,5258,240.4,75.8,3.11,71.3,66.0,City,Light,31.9,Routine Service,"Oil Filter, Clutch Plate, Battery",Partial,M014,7,11,1.2,18.4,83.8,3.79,12,54.6
1824,T0299,CS68LG2021,Tata LPT 3718,2019,2023-01-02,2022-10-16,346430,19573,249.0,92.6,2.59,23.5,66.7,Mixed,Medium,33.9,Engine Check,"Alternator, Coolant",Yes,M031,10,12,2.2,11.1,43.5,3.27,6,46.6
1825,T0094,HT11OZ5982,Ashok Leyland U-3718,2020,2025-02-21,2024-12-20,305781,17535,274.8,85.4,3.34,29.2,81.9,City,Light,30.6,Electrical Check,"Clutch Plate, Brake Pads",Yes,M015,11,6,7.0,12.1,32.9,3.62,7,32.6
1826,T0309,XS59UR6171,Tata LPT 3718,2023,2025-05-18,2025-03-07,151074,19472,268.3,104.4,3.39,30.1,85.7,Highway,Heavy,30.5,Full Inspection,"Battery, Alternator, Clutch Plate",No,M009,1,8,3.9,11.6,39.1,2.94,5,18.6
1827,T0277,NG40ZS0985,Tata LPT 3718,2016,2022-10-01,2022-08-22,553564,14801,361.5,81.1,3.28,46.5,59.7,City,Light,24.5,Routine Service,Oil Filter,Partial,M009,5,4,3.2,14.5,57.7,3.29,9,56.1
1828,T0164,IS78ZD3534,Scania P410,2024,2022-12-19,2022-12-05,58787,5611,394.0,97.5,3.88,89.2,86.0,Highway,Light,34.8,Brake Service,"Coolant, Battery, Clutch Plate, Alternator",No,M028,6,8,7.0,18.9,83.1,3.13,1,46.4
1829,T0246,VJ80SO9187,Scania P410,2021,2025-02-02,2024-12-21,267017,16272,370.9,82.1,4.8,33.2,77.5,Mixed,Heavy,28.2,Routine Service,"Brake Pads, Clutch Plate",No,M027,5,8,7.4,8.6,45.9,2.61,8,44.3
1830,T0005,SB22CG1263,Scania P410,2023,2024-03-15,2024-01-12,142109,17012,266.0,76.4,4.87,34.4,81.8,City,Medium,31.0,Electrical Check,"Engine Oil, Coolant, Battery",Yes,M030,13,14,6.5,11.1,54.5,3.75,3,53.0
1831,T0286,AR12EH8062,Volvo FM 400,2024,2024-02-28,2024-02-13,56314,3332,214.8,69.8,3.98,81.3,85.1,Highway,Heavy,22.9,Electrical Check,"Coolant, Clutch Plate, Alternator, Oil Filter",Yes,M003,9,1,6.8,14.3,86.9,2.94,1,32.4
1832,T0154,HX41WL8406,Volvo FM 400,2015,2023-09-10,2023-08-24,581048,4727,273.2,93.3,1.66,77.8,57.0,City,Heavy,29.0,Engine Check,"Alternator, Coolant",Partial,M034,13,5,7.6,18.4,85.5,3.3,13,25.5
1833,T0102,RQ50UG1507,Tata LPT 3718,2018,2023-06-06,2023-04-16,431677,12058,235.1,80.5,6.33,44.5,65.5,City,Heavy,41.1,Routine Service,"Coolant, Brake Pads, Engine Oil, Clutch Plate",Yes,M018,14,7,1.7,12.1,52.1,2.38,11,20.7
1834,T0115,TF43JS7500,Scania P410,2023,2025-03-25,2025-02-10,88767,12401,286.8,87.2,3.99,44.3,87.5,City,Medium,39.8,Routine Service,"Air Filter, Oil Filter, Battery, Engine Oil",Yes,M018,8,11,1.3,13.0,60.7,3.54,3,44.5
1835,T0086,WA06XZ7406,BharatBenz 3123R,2022,2024-09-18,2024-08-23,170309,5452,209.2,89.2,5.4,78.3,79.8,Mixed,Heavy,25.2,Routine Service,Battery,No,M010,2,10,3.3,14.1,80.9,3.12,4,17.1
1836,T0107,XB06BH6539,BharatBenz 3123R,2015,2022-12-02,2022-09-29,586514,23998,372.0,86.0,3.08,9.5,54.9,Highway,Light,29.3,Engine Check,"Brake Pads, Alternator, Air Filter, Clutch Plate",No,M002,3,8,2.5,8.7,12.0,2.65,11,42.2
1837,T0304,GH20OV1342,Volvo FM 400,2024,2022-11-19,2022-09-15,45529,13964,214.2,78.4,1.63,37.9,87.7,Highway,Light,29.4,Routine Service,Oil Filter,No,M034,14,14,7.9,18.4,47.5,3.59,1,50.1
1838,T0208,MV93KO2129,Volvo FM 400,2015,2024-01-21,2023-11-16,605198,22143,334.8,90.0,3.62,6.5,56.9,Mixed,Light,36.9,Electrical Check,"Brake Pads, Oil Filter",Partial,M025,15,7,4.6,8.2,21.9,2.56,17,40.5
1839,T0104,GE60AU2310,Ashok Leyland U-3718,2024,2023-07-09,2023-05-28,31976,11311,263.1,89.0,4.49,55.5,90.6,Mixed,Heavy,25.4,Brake Service,"Engine Oil, Brake Pads, Clutch Plate, Coolant",Partial,M037,1,11,7.6,15.0,61.4,2.55,1,27.1
1840,T0154,HX41WL8406,Scania P410,2016,2023-06-04,2023-04-07,556104,20256,344.6,80.8,2.62,20.6,55.6,Mixed,Medium,32.8,Routine Service,"Alternator, Oil Filter, Engine Oil",Yes,M031,13,2,4.9,10.5,43.9,3.96,11,56.7
1841,T0306,MR05EX3424,Scania P410,2023,2023-06-05,2023-04-29,116859,13430,356.4,79.9,2.81,36.2,91.1,City,Heavy,42.3,Engine Check,"Alternator, Engine Oil",Yes,M015,1,0,3.3,15.4,61.4,3.13,1,41.6
1842,T0229,GJ83CO5565,Volvo FM 400,2016,2023-02-26,2022-12-13,535440,17207,227.0,102.2,3.74,33.1,68.8,Mixed,Light,23.3,Brake Service,Battery,Partial,M021,9,4,4.6,13.9,32.6,3.04,10,40.6
1843,T0169,NT29RD9373,Scania P410,2017,2024-05-23,2024-04-13,482176,12896,314.6,81.3,3.43,49.9,61.9,Mixed,Medium,27.7,Brake Service,Brake Pads,Partial,M010,14,13,4.6,14.5,50.6,4.3,13,48.6
1844,T0007,ZQ56VU2032,Volvo FM 400,2020,2024-08-27,2024-08-18,322448,3460,377.3,71.3,3.51,78.7,71.7,Highway,Medium,20.5,Brake Service,"Alternator, Brake Pads, Engine Oil",No,M016,3,6,2.6,16.5,87.5,3.0,7,29.2
1845,T0193,VL54BM8738,Scania P410,2024,2022-07-04,2022-06-18,69703,3580,211.9,89.3,2.44,88.7,80.6,Mixed,Medium,28.5,Routine Service,"Alternator, Brake Pads, Clutch Plate",Yes,M019,4,6,1.8,19.8,90.2,3.62,1,50.1
1846,T0049,JA37WY4756,Volvo FM 400,2023,2023-05-21,2023-03-26,141634,11325,201.2,79.0,4.5,52.9,84.4,Highway,Medium,33.0,Engine Check,"Oil Filter, Battery",Partial,M002,3,4,4.3,13.0,62.3,2.85,1,37.2
1847,T0071,QX80EH7521,Mahindra Blazo X 35,2018,2024-12-28,2024-11-29,442178,7694,259.3,87.5,2.61,69.1,70.3,Mixed,Medium,36.1,Routine Service,"Engine Oil, Oil Filter, Brake Pads",Yes,M039,8,14,4.2,13.2,75.2,3.05,8,51.6
1848,T0272,DY85XT4347,Tata LPT 3718,2023,2025-03-06,2025-02-15,118083,6876,358.6,91.4,3.03,74.9,88.0,Highway,Medium,37.5,Engine Check,"Air Filter, Brake Pads, Oil Filter",No,M017,6,5,6.5,16.4,73.7,3.28,4,45.4
1849,T0211,OQ00WY6748,Tata LPT 3718,2017,2023-04-27,2023-04-17,476826,4133,389.9,94.3,3.25,80.5,61.3,Highway,Medium,31.2,Routine Service,Engine Oil,No,M030,7,3,2.4,19.9,86.0,3.95,13,22.4
1850,T0082,LI16OG7077,Scania P410,2016,2023-10-08,2023-08-25,540860,9754,218.4,95.5,4.42,59.2,67.7,Mixed,Light,33.5,Electrical Check,"Oil Filter, Coolant, Engine Oil",Partial,M036,15,5,1.8,13.8,70.1,2.88,11,45.8
1851,T0036,ZN91ZE9214,Mahindra Blazo X 35,2017,2023-12-02,2023-11-20,488206,4641,380.5,72.5,4.32,78.6,67.5,Mixed,Medium,40.5,Electrical Check,Coolant,Partial,M023,4,10,2.1,15.7,82.5,2.67,10,59.1
